Specie	TAB007	TAB008	TAB009	TAB010	APW023	APO164	APO165	APO166	APO167	APP365	APP366	APP373	APP374	APP375	APP376	APP377	APP378	APP1211	APP1212	APP1223	APP1224	APP1235	APP1236	APP1307	APP1308	APP1319	APP1320	APP1331	APP1332	APP1355	APP1356	APP1367	APP1368	APP1379	APP1380	APP1391	APP1392	APP1417	APP1418	APP1419	APP1420	APP1421	APP1422	APP1423	APP1424	APP1425	APP1426	APP1439	APP1440	APP1499	APP1500	APP1511	APP1512	APP1522	APP1523	APP1524	APP1534
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Nairoviridae;g__Orthonairovirus;s__Thiafora_orthonairovirus	3.0	2.0	0.0	0.0	0.0	2.0	4.002	0.0	0.0	1.0	4.0	1.0	0.0	13.004	2.0	1.0	1.0	3.0	2.0	4.003	5.002	5.0	0.0	3.0	1.0	2.0	3.001	0.0	1.0	2.0	1.0	5.0	4.0	6.0	5.004	3.0	0.0	10.0	2.0	1.0	7.009	2.0	0.0	6.0	2.0	1.0	1.0	0.0	0.0	0.0	4.005	3.0	0.0	0.0	1.0	9.004	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;-__unclassified_Orthobunyavirus;s__Brazoran_virus	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.003	2.0	2.0	0.0	13.004	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	4.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Akabane_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	14.004	0.0	3.0	0.0	2.0	1.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	2.0	5.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	5.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Bunyamwera_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	9.003	3.0	2.0	11.0	13.004	0.0	3.0	0.0	2.0	0.0	1.0	1.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	7.0	0.0	3.0	3.0	4.0	0.0	4.0	3.0	4.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	1.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Bwamba_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	2.0	0.0	14.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	9.0	0.0	3.0	3.0	4.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	6.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__California_encephalitis_orthobunyavirus	0.0	1.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	13.003	5.0	3.0	0.0	16.004	0.0	4.0	1.0	3.0	0.0	3.0	2.0	4.0	2.0	3.0	0.0	3.0	0.0	2.0	7.003	4.0	1.0	0.0	3.0	9.0	0.0	4.0	5.0	4.0	2.0	3.0	2.0	3.0	4.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	6.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Capim_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.003	2.0	1.0	0.0	12.004	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	4.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Caraparu_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.003	1.0	1.0	0.0	12.004	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	2.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Guaroa_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	13.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	3.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Kaeng_Khoi_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	13.004	0.0	3.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	4.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Madrid_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.003	1.0	1.0	0.0	12.004	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	2.0	3.0	0.0	3.0	2.0	4.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Manzanilla_orthobunyavirus	0.0	1.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	2.0	1.0	13.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	5.0	2.0	1.0	0.0	2.0	1.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	1.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Marituba_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.003	1.0	1.0	0.0	12.004	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Nyando_orthobunyavirus	0.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	12.004	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	2.0	2.0	1.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Oriboca_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.003	1.0	1.0	0.0	12.004	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	4.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Oropouche_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	11.003	2.0	2.0	0.0	14.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	5.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Sathuperi_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	12.004	1.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	7.003	2.0	1.0	0.0	2.0	0.0	0.0	4.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	6.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Shamonda_orthobunyavirus	0.0	1.0	5.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	9.003	2.0	1.0	1.0	12.004	1.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	6.0	0.0	3.0	2.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Shuni_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	9.003	2.0	1.0	0.0	12.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	7.003	2.0	1.0	0.0	2.0	6.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Simbu_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.003	2.0	1.0	0.0	12.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	0.0	0.0	3.0	1.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Tete_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	14.004	0.0	3.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	0.0	0.0	3.0	2.0	3.0	0.0	3.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Peribunyaviridae;g__Orthobunyavirus;s__Wyeomyia_orthobunyavirus	0.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.003	2.0	1.0	0.0	12.004	0.0	3.0	0.0	2.0	0.0	1.0	1.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	6.003	2.0	1.0	0.0	2.0	0.0	0.0	3.0	3.0	3.0	1.0	4.0	2.0	3.0	3.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;-__Bhanja_serogroup;s__Bhanja_virus	2.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	5.0	1.0	0.0	4.0	2.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	6.006	2.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	2.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;-__Bhanja_serogroup;s__Razdan_virus	2.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	1.0	0.0	3.0	2.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	6.006	2.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Aguacate_virus	2.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	4.0	3.001	4.0	5.0	5.0	1.0	7.0	2.0	0.0	2.0	4.0	0.0	2.0	2.0	4.0	0.0	3.0	4.002	0.0	2.0	3.0	0.0	0.0	4.0	3.0	1.0	5.0	1.0	7.0	9.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	4.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Ambe_virus	2.0	1.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	4.0	3.001	6.0	5.0	4.0	1.0	6.0	4.0	0.0	2.0	4.0	0.0	2.0	1.0	4.0	1.0	2.0	4.002	0.0	1.0	2.0	1.0	8.0	4.0	3.0	0.0	5.0	1.0	6.0	8.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	3.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Anhanga_virus	3.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	4.0	3.001	0.0	6.0	3.0	1.0	6.0	2.0	0.0	2.0	4.0	0.0	2.0	1.0	4.0	0.0	2.0	4.002	0.0	1.0	4.0	1.0	7.0	4.0	3.0	1.0	3.0	1.0	6.0	9.0	1.0	4.0	8.0	0.0	2.0	3.0	0.0	1.0	2.0	3.0	1.0	1.0	0.0	2.0	3.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Arrabida_virus	3.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	6.003	3.0	2.0	4.0	5.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.006	2.0	1.0	0.0	3.0	1.0	3.0	6.0	0.0	2.0	3.0	1.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Arumowot_virus	2.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	10.003	4.0	2.0	5.0	5.0	3.0	1.0	6.0	2.0	0.0	2.0	4.0	0.0	2.0	1.0	4.0	1.0	2.0	4.002	0.0	1.0	2.0	1.0	8.0	4.0	3.0	3.0	5.0	1.0	6.0	9.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	1.0	0.0	2.0	1.0	2.0	0.0	2.0	3.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Heartland_virus	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	8.003	0.0	2.0	3.0	3.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	5.0	2.0	2.0	4.0	1.0	1.0	2.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Sandfly_fever_Sicilian_virus	2.0	0.0	3.0	2.0	1.0	2.0	3.0	0.0	1.0	0.0	10.003	4.0	3.001	4.0	5.0	1.0	1.0	6.0	3.0	0.0	3.0	4.0	0.0	3.0	2.0	3.0	0.0	2.0	3.0	0.0	2.0	3.0	1.0	7.0	4.0	3.0	1.0	6.0	1.0	6.0	9.0	2.0	4.0	7.0	0.0	2.0	3.0	0.0	2.0	1.0	2.0	2.0	1.0	0.0	2.0	2.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Tapara_virus	2.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	4.0	3.001	5.0	5.0	4.0	1.0	7.0	2.0	1.0	3.0	5.0	0.0	2.0	2.0	4.0	0.0	2.0	5.002	0.0	2.0	2.0	1.0	7.0	4.0	3.0	1.0	4.0	1.0	5.0	9.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	3.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Toros_virus	2.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	6.003	4.0	1.0	4.0	4.0	1.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	6.006	3.0	1.0	0.0	2.0	1.0	4.0	6.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Uriurana_virus	3.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	4.0	3.001	4.0	6.0	3.0	1.0	6.0	2.0	0.0	2.0	4.0	0.0	2.0	2.0	4.0	0.0	2.0	4.002	0.0	2.0	3.0	2.0	0.0	4.0	3.0	1.0	4.0	1.0	5.0	9.0	2.0	4.0	8.0	0.0	2.0	3.0	0.0	1.0	2.0	2.0	1.0	2.0	0.0	2.0	3.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Urucuri_virus	3.0	0.0	3.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	10.003	4.0	3.001	4.0	6.0	4.0	1.0	6.0	2.0	0.0	2.0	4.0	0.0	2.0	2.0	4.0	0.0	2.0	4.002	0.0	2.0	3.0	0.0	8.0	4.0	3.0	1.0	5.0	1.0	6.0	9.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	1.0	2.0	2.0	1.0	2.0	0.0	2.0	4.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;-__unclassified_Phlebovirus;s__Zerdali_virus	3.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	6.003	3.0	2.0	4.0	5.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.006	2.0	1.0	0.0	3.0	1.0	3.0	6.0	0.0	1.0	3.0	1.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	1.0	2.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__Bujaru_phlebovirus	3.0	0.0	3.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	9.003	4.0	2.0	4.0	6.0	4.0	1.0	6.0	2.0	0.0	3.0	5.0	0.0	2.0	2.0	4.0	0.0	1.0	5.002	0.0	2.0	3.0	0.0	8.0	4.0	3.0	1.0	5.0	1.0	6.0	8.0	1.0	4.0	8.0	2.0	1.0	3.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	4.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__Candiru_phlebovirus	3.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	3.0	3.001	5.0	6.0	5.0	1.0	7.0	2.0	0.0	3.0	7.0	0.0	2.0	2.0	4.0	0.0	2.0	5.002	0.0	2.0	3.0	5.0	1.0	4.0	3.0	1.0	6.0	2.0	6.0	9.0	2.0	4.0	8.0	1.0	4.0	3.0	1.0	1.0	3.0	2.0	1.0	2.0	0.0	2.0	5.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__Punta_Toro_phlebovirus	3.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	5.0	3.001	6.0	7.0	6.0	2.0	6.0	2.0	0.0	3.0	4.0	0.0	2.0	1.0	4.0	0.0	2.0	4.002	0.0	1.0	3.0	0.0	11.0	4.0	3.0	7.007	5.0	1.0	5.0	10.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0	2.0	4.0	3.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__Rift_Valley_fever_phlebovirus	3.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	10.003	3.0	3.001	0.0	8.0	6.0	2.0	7.0	2.0	0.0	3.0	5.0	0.0	2.0	1.0	5.0	0.0	2.0	5.002	0.0	1.0	3.0	1.0	8.0	5.0	3.0	0.0	5.0	1.0	5.0	8.0	1.0	5.0	9.0	2.0	4.0	3.0	0.0	1.0	2.0	3.0	2.0	2.0	0.0	2.0	2.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__SFTS_phlebovirus	2.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	8.003	0.0	1.0	3.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	5.0	2.0	2.0	6.0	0.0	1.0	3.0	0.0	1.0	0.0	3.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__Salehabad_phlebovirus	2.0	0.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	0.0	9.003	4.0	3.001	5.0	5.0	4.0	1.0	6.0	3.0	0.0	2.0	4.0	0.0	2.0	1.0	4.0	0.0	2.0	3.0	0.0	1.0	2.0	1.0	9.0	4.0	3.0	0.0	6.0	1.0	6.0	9.0	1.0	4.0	8.0	1.0	2.0	3.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0	4.0	2.0
d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Bunyavirales;f__Phenuiviridae;g__Phlebovirus;s__Sandfly_fever_Naples_phlebovirus	3.0	0.0	5.0	4.0	1.0	4.0	2.0	0.0	0.0	0.0	11.003	4.0	3.001	5.0	8.0	4.0	1.0	9.0	2.0	2.0	3.0	6.0	0.0	4.0	2.0	5.0	0.0	2.0	5.002	0.0	2.0	5.0	0.0	8.0	4.0	3.0	2.0	5.0	2.0	6.0	8.0	1.0	4.0	8.0	1.0	3.0	3.0	1.0	1.0	3.0	3.0	1.0	2.0	0.0	3.0	5.0	3.0
